instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,month_name,month_year,season_label,weather_label,weekday_label,day_type,temp_celsius,atemp_celsius,humidity_percent,windspeed_kmh,casual_share,registered_share,demand_segment
2600,2011-04-23,2,0,4,5,0,6,0,3,0.34,0.3636,1.0,0.0,1,6,7,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Saturday,Non-Working Day,13.940000000000001,18.18,100.0,0.0,0.14285714285714285,0.8571428571428571,Low
2601,2011-04-23,2,0,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,13.940000000000001,16.665,100.0,11.0014,0.0,1.0,Low
2602,2011-04-23,2,0,4,7,0,6,0,3,0.34,0.3333,1.0,0.1642,2,17,19,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Saturday,Non-Working Day,13.940000000000001,16.665,100.0,11.0014,0.10526315789473684,0.8947368421052632,Low
2603,2011-04-23,2,0,4,8,0,6,0,2,0.36,0.3333,1.0,0.2537,15,32,47,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,14.76,16.665,100.0,16.997899999999998,0.3191489361702128,0.6808510638297872,Medium
2604,2011-04-23,2,0,4,9,0,6,0,2,0.38,0.3939,0.94,0.2985,13,55,68,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,15.58,19.695,94.0,19.999499999999998,0.19117647058823528,0.8088235294117647,Medium
2605,2011-04-23,2,0,4,10,0,6,0,2,0.42,0.4242,0.88,0.2239,36,93,129,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,17.22,21.21,88.0,15.001299999999999,0.27906976744186046,0.7209302325581395,Medium
2606,2011-04-23,2,0,4,11,0,6,0,2,0.46,0.4545,0.88,0.2239,68,164,232,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,18.86,22.725,88.0,15.001299999999999,0.29310344827586204,0.7068965517241379,High
2607,2011-04-23,2,0,4,12,0,6,0,1,0.52,0.5,0.83,0.4179,94,197,291,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,21.32,25.0,83.0,27.999299999999998,0.3230240549828179,0.6769759450171822,Very High
2608,2011-04-23,2,0,4,13,0,6,0,1,0.52,0.5,0.83,0.3881,126,186,312,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,21.32,25.0,83.0,26.0027,0.40384615384615385,0.5961538461538461,Very High
2609,2011-04-23,2,0,4,14,0,6,0,1,0.58,0.5455,0.78,0.3582,182,209,391,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,23.779999999999998,27.275,78.0,23.9994,0.46547314578005117,0.5345268542199488,Very High
2610,2011-04-23,2,0,4,15,0,6,0,1,0.6,0.5909,0.73,0.3881,171,226,397,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,24.599999999999998,29.544999999999998,73.0,26.0027,0.43073047858942065,0.5692695214105793,Very High
2611,2011-04-23,2,0,4,16,0,6,0,1,0.6,0.5909,0.73,0.2836,180,246,426,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,24.599999999999998,29.544999999999998,73.0,19.0012,0.4225352112676056,0.5774647887323944,Very High
2612,2011-04-23,2,0,4,17,0,6,0,1,0.6,0.5909,0.73,0.3284,168,215,383,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,24.599999999999998,29.544999999999998,73.0,22.0028,0.4386422976501306,0.5613577023498695,Very High
2613,2011-04-23,2,0,4,18,0,6,0,1,0.58,0.5455,0.78,0.194,149,227,376,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,23.779999999999998,27.275,78.0,12.998000000000001,0.3962765957446808,0.6037234042553191,Very High
2614,2011-04-23,2,0,4,19,0,6,0,1,0.56,0.5303,0.83,0.2836,84,199,283,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Saturday,Non-Working Day,22.96,26.515,83.0,19.0012,0.2968197879858657,0.7031802120141343,Very High
2615,2011-04-23,2,0,4,20,0,6,0,2,0.54,0.5152,0.88,0.2537,45,138,183,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,22.14,25.759999999999998,88.0,16.997899999999998,0.2459016393442623,0.7540983606557377,High
2616,2011-04-23,2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,32,103,135,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,22.96,26.515,83.0,19.0012,0.23703703703703705,0.762962962962963,Medium
2617,2011-04-23,2,0,4,22,0,6,0,2,0.58,0.5455,0.78,0.2537,55,114,169,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,23.779999999999998,27.275,78.0,16.997899999999998,0.3254437869822485,0.6745562130177515,High
2618,2011-04-23,2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,31,86,117,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Saturday,Non-Working Day,22.14,25.759999999999998,88.0,11.0014,0.26495726495726496,0.7350427350427351,Medium
2619,2011-04-24,2,0,4,0,0,0,0,1,0.52,0.5,0.83,0.2239,30,66,96,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,21.32,25.0,83.0,15.001299999999999,0.3125,0.6875,Medium
2620,2011-04-24,2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,14,40,54,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,88.0,12.998000000000001,0.25925925925925924,0.7407407407407407,Medium
2621,2011-04-24,2,0,4,2,0,0,0,1,0.5,0.4848,0.88,0.194,27,45,72,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,88.0,12.998000000000001,0.375,0.625,Medium
2622,2011-04-24,2,0,4,3,0,0,0,1,0.5,0.4848,0.94,0.0896,4,20,24,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,94.0,6.0032,0.16666666666666666,0.8333333333333334,Low
2623,2011-04-24,2,0,4,4,0,0,0,1,0.5,0.4848,0.94,0.0896,0,5,5,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,94.0,6.0032,0.0,1.0,Low
2624,2011-04-24,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,5,7,12,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,94.0,6.0032,0.4166666666666667,0.5833333333333334,Low
2625,2011-04-24,2,0,4,6,0,0,0,2,0.5,0.4848,1.0,0.0,10,3,13,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,100.0,0.0,0.7692307692307693,0.23076923076923078,Low
2626,2011-04-24,2,0,4,7,0,0,0,2,0.5,0.4848,1.0,0.0,16,11,27,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Sunday,Non-Working Day,20.5,24.240000000000002,100.0,0.0,0.5925925925925926,0.4074074074074074,Low
2627,2011-04-24,2,0,4,8,0,0,0,1,0.52,0.5,0.94,0.2239,38,42,80,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,21.32,25.0,94.0,15.001299999999999,0.475,0.525,Medium
2628,2011-04-24,2,0,4,9,0,0,0,1,0.56,0.5303,0.88,0.2537,73,104,177,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,22.96,26.515,88.0,16.997899999999998,0.4124293785310734,0.5875706214689266,High
2629,2011-04-24,2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,118,171,289,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,24.599999999999998,28.79,78.0,11.0014,0.4083044982698962,0.5916955017301038,Very High
2630,2011-04-24,2,0,4,11,0,0,0,1,0.66,0.6212,0.65,0.1343,124,193,317,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.060000000000002,31.06,65.0,8.9981,0.3911671924290221,0.6088328075709779,Very High
2631,2011-04-24,2,0,4,12,0,0,0,1,0.68,0.6364,0.65,0.2537,168,220,388,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.880000000000003,31.819999999999997,65.0,16.997899999999998,0.4329896907216495,0.5670103092783505,Very High
2632,2011-04-24,2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836,205,236,441,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,28.7,32.574999999999996,57.99999999999999,19.0012,0.46485260770975056,0.5351473922902494,Very High
2633,2011-04-24,2,0,4,14,0,0,0,1,0.7,0.6515,0.54,0.3284,197,223,420,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,28.7,32.574999999999996,54.0,22.0028,0.46904761904761905,0.530952380952381,Very High
2634,2011-04-24,2,0,4,15,0,0,0,1,0.66,0.6212,0.61,0.2537,167,202,369,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.060000000000002,31.06,61.0,16.997899999999998,0.45257452574525747,0.5474254742547425,Very High
2635,2011-04-24,2,0,4,16,0,0,0,1,0.74,0.6667,0.48,0.3881,162,197,359,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,30.34,33.335,48.0,26.0027,0.45125348189415043,0.5487465181058496,Very High
2636,2011-04-24,2,0,4,17,0,0,0,1,0.66,0.6212,0.65,0.2985,142,189,331,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,27.060000000000002,31.06,65.0,19.999499999999998,0.42900302114803623,0.5709969788519638,Very High
2637,2011-04-24,2,0,4,18,0,0,0,1,0.64,0.6061,0.69,0.1642,96,174,270,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Sunday,Non-Working Day,26.240000000000002,30.305,69.0,11.0014,0.35555555555555557,0.6444444444444445,High
2638,2011-04-24,2,0,4,19,0,0,0,3,0.6,0.5606,0.83,0.2836,62,132,194,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Sunday,Non-Working Day,24.599999999999998,28.03,83.0,19.0012,0.31958762886597936,0.6804123711340206,High
2639,2011-04-24,2,0,4,20,0,0,0,3,0.6,0.5606,0.83,0.2836,34,71,105,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Sunday,Non-Working Day,24.599999999999998,28.03,83.0,19.0012,0.3238095238095238,0.6761904761904762,Medium
2640,2011-04-24,2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,8,53,61,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Sunday,Non-Working Day,22.14,25.759999999999998,94.0,11.0014,0.13114754098360656,0.8688524590163934,Medium
2641,2011-04-24,2,0,4,22,0,0,0,3,0.54,0.5152,1.0,0.1642,5,40,45,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Sunday,Non-Working Day,22.14,25.759999999999998,100.0,11.0014,0.1111111111111111,0.8888888888888888,Medium
2642,2011-04-24,2,0,4,23,0,0,0,3,0.54,0.5152,1.0,0.0896,5,37,42,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Sunday,Non-Working Day,22.14,25.759999999999998,100.0,6.0032,0.11904761904761904,0.8809523809523809,Medium
2643,2011-04-25,2,0,4,0,0,1,1,3,0.52,0.5,1.0,0.0,2,10,12,2011,4,Apr,2011-04,Summer,Light Snow / Light Rain,Monday,Working Day,21.32,25.0,100.0,0.0,0.16666666666666666,0.8333333333333334,Low
2644,2011-04-25,2,0,4,1,0,1,1,1,0.54,0.5152,1.0,0.0896,2,8,10,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,22.14,25.759999999999998,100.0,6.0032,0.2,0.8,Low
2645,2011-04-25,2,0,4,2,0,1,1,1,0.54,0.5152,1.0,0.0896,1,9,10,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,22.14,25.759999999999998,100.0,6.0032,0.1,0.9,Low
2646,2011-04-25,2,0,4,3,0,1,1,2,0.5,0.4848,1.0,0.1045,2,8,10,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Monday,Working Day,20.5,24.240000000000002,100.0,7.0015,0.2,0.8,Low
2647,2011-04-25,2,0,4,4,0,1,1,2,0.52,0.5,1.0,0.0,1,4,5,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Monday,Working Day,21.32,25.0,100.0,0.0,0.2,0.8,Low
2648,2011-04-25,2,0,4,5,0,1,1,2,0.46,0.4545,1.0,0.0,3,14,17,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Monday,Working Day,18.86,22.725,100.0,0.0,0.17647058823529413,0.8235294117647058,Low
2649,2011-04-25,2,0,4,6,0,1,1,2,0.5,0.4848,1.0,0.0,7,59,66,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Monday,Working Day,20.5,24.240000000000002,100.0,0.0,0.10606060606060606,0.8939393939393939,Medium
2650,2011-04-25,2,0,4,7,0,1,1,2,0.52,0.5,1.0,0.0896,13,183,196,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Monday,Working Day,21.32,25.0,100.0,6.0032,0.0663265306122449,0.9336734693877551,High
2651,2011-04-25,2,0,4,8,0,1,1,1,0.56,0.5303,0.88,0.1045,27,326,353,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,22.96,26.515,88.0,7.0015,0.0764872521246459,0.9235127478753541,Very High
2652,2011-04-25,2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,27,147,174,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,24.599999999999998,28.03,83.0,8.9981,0.15517241379310345,0.8448275862068966,High
2653,2011-04-25,2,0,4,10,0,1,1,1,0.64,0.6061,0.73,0.2239,61,64,125,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,26.240000000000002,30.305,73.0,15.001299999999999,0.488,0.512,Medium
2654,2011-04-25,2,0,4,11,0,1,1,1,0.64,0.6061,0.73,0.2239,53,94,147,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,26.240000000000002,30.305,73.0,15.001299999999999,0.36054421768707484,0.6394557823129252,High
2655,2011-04-25,2,0,4,12,0,1,1,1,0.66,0.6212,0.74,0.2537,48,140,188,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,27.060000000000002,31.06,74.0,16.997899999999998,0.2553191489361702,0.7446808510638298,High
2656,2011-04-25,2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,57,146,203,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,28.7,32.574999999999996,65.0,15.001299999999999,0.28078817733990147,0.7192118226600985,High
2657,2011-04-25,2,0,4,14,0,1,1,1,0.72,0.6667,0.54,0.2239,47,99,146,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,29.52,33.335,54.0,15.001299999999999,0.3219178082191781,0.678082191780822,High
2658,2011-04-25,2,0,4,15,0,1,1,1,0.74,0.6667,0.51,0.2239,50,125,175,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,30.34,33.335,51.0,15.001299999999999,0.2857142857142857,0.7142857142857143,High
2659,2011-04-25,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,41,198,239,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,28.7,32.574999999999996,54.0,23.9994,0.17154811715481172,0.8284518828451883,High
2660,2011-04-25,2,0,4,17,0,1,1,1,0.7,0.6515,0.54,0.2985,80,441,521,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,28.7,32.574999999999996,54.0,19.999499999999998,0.15355086372360843,0.8464491362763915,Very High
2661,2011-04-25,2,0,4,18,0,1,1,1,0.68,0.6364,0.57,0.3582,74,425,499,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,27.880000000000003,31.819999999999997,56.99999999999999,23.9994,0.14829659318637275,0.8517034068136272,Very High
2662,2011-04-25,2,0,4,19,0,1,1,1,0.66,0.6212,0.57,0.3284,62,320,382,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,27.060000000000002,31.06,56.99999999999999,22.0028,0.16230366492146597,0.837696335078534,Very High
2663,2011-04-25,2,0,4,20,0,1,1,1,0.66,0.6212,0.61,0.2836,42,195,237,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,27.060000000000002,31.06,61.0,19.0012,0.17721518987341772,0.8227848101265823,High
2664,2011-04-25,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537,41,149,190,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,25.419999999999998,30.305,69.0,16.997899999999998,0.21578947368421053,0.7842105263157895,High
2665,2011-04-25,2,0,4,22,0,1,1,1,0.6,0.5909,0.73,0.2985,23,83,106,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,24.599999999999998,29.544999999999998,73.0,19.999499999999998,0.2169811320754717,0.7830188679245284,Medium
2666,2011-04-25,2,0,4,23,0,1,1,1,0.58,0.5455,0.78,0.2836,9,53,62,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Monday,Working Day,23.779999999999998,27.275,78.0,19.0012,0.14516129032258066,0.8548387096774194,Medium
2667,2011-04-26,2,0,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836,10,17,27,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,25.419999999999998,30.305,69.0,19.0012,0.37037037037037035,0.6296296296296297,Low
2668,2011-04-26,2,0,4,1,0,2,1,1,0.62,0.5909,0.73,0.2836,16,5,21,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,25.419999999999998,29.544999999999998,73.0,19.0012,0.7619047619047619,0.23809523809523808,Low
2669,2011-04-26,2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284,17,9,26,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,22.96,26.515,83.0,22.0028,0.6538461538461539,0.34615384615384615,Low
2670,2011-04-26,2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836,17,4,21,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,22.14,25.759999999999998,88.0,19.0012,0.8095238095238095,0.19047619047619047,Low
2671,2011-04-26,2,0,4,4,0,2,1,1,0.56,0.5303,0.83,0.2537,2,4,6,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,22.96,26.515,83.0,16.997899999999998,0.3333333333333333,0.6666666666666666,Low
2672,2011-04-26,2,0,4,5,0,2,1,1,0.54,0.5152,0.88,0.2537,0,16,16,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,22.14,25.759999999999998,88.0,16.997899999999998,0.0,1.0,Low
2673,2011-04-26,2,0,4,6,0,2,1,1,0.56,0.5303,0.88,0.2239,0,80,80,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,22.96,26.515,88.0,15.001299999999999,0.0,1.0,Medium
2674,2011-04-26,2,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,16,254,270,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,23.779999999999998,27.275,83.0,19.999499999999998,0.05925925925925926,0.9407407407407408,High
2675,2011-04-26,2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417,449,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,23.779999999999998,27.275,83.0,19.999499999999998,0.07126948775055679,0.9287305122494433,Very High
2676,2011-04-26,2,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582,35,164,199,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,26.240000000000002,30.305,73.0,23.9994,0.17587939698492464,0.8241206030150754,High
2677,2011-04-26,2,0,4,10,0,2,1,1,0.66,0.6212,0.69,0.3582,22,98,120,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,27.060000000000002,31.06,69.0,23.9994,0.18333333333333332,0.8166666666666667,Medium
2678,2011-04-26,2,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881,40,132,172,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,27.880000000000003,31.819999999999997,65.0,26.0027,0.23255813953488372,0.7674418604651163,High
2679,2011-04-26,2,0,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179,40,146,186,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,28.7,32.574999999999996,61.0,27.999299999999998,0.21505376344086022,0.7849462365591398,High
2680,2011-04-26,2,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478,37,139,176,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,30.34,33.335,51.0,30.002599999999997,0.21022727272727273,0.7897727272727273,High
2681,2011-04-26,2,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284,40,115,155,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,29.52,33.335,57.99999999999999,22.0028,0.25806451612903225,0.7419354838709677,High
2682,2011-04-26,2,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582,34,119,153,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,28.7,32.574999999999996,61.0,23.9994,0.2222222222222222,0.7777777777777778,High
2683,2011-04-26,2,0,4,16,0,2,1,1,0.7,0.6515,0.58,0.3881,40,251,291,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,28.7,32.574999999999996,57.99999999999999,26.0027,0.13745704467353953,0.8625429553264605,Very High
2684,2011-04-26,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,66,455,521,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,27.880000000000003,31.819999999999997,61.0,23.9994,0.12667946257197696,0.8733205374280231,Very High
2685,2011-04-26,2,0,4,18,0,2,1,1,0.68,0.6364,0.65,0.4478,65,463,528,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,27.880000000000003,31.819999999999997,65.0,30.002599999999997,0.12310606060606061,0.8768939393939394,Very High
2686,2011-04-26,2,0,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,42,286,328,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,26.240000000000002,30.305,73.0,27.999299999999998,0.12804878048780488,0.8719512195121951,Very High
2687,2011-04-26,2,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582,35,199,234,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,26.240000000000002,30.305,73.0,23.9994,0.14957264957264957,0.8504273504273504,High
2688,2011-04-26,2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,33,162,195,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Tuesday,Working Day,25.419999999999998,29.544999999999998,78.0,19.0012,0.16923076923076924,0.8307692307692308,High
2689,2011-04-26,2,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,32,116,148,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.03,83.0,12.998000000000001,0.21621621621621623,0.7837837837837838,High
2690,2011-04-26,2,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,7,71,78,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Tuesday,Working Day,24.599999999999998,28.03,83.0,15.001299999999999,0.08974358974358974,0.9102564102564102,Medium
2691,2011-04-27,2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,3,24,27,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,24.599999999999998,28.03,83.0,15.001299999999999,0.1111111111111111,0.8888888888888888,Low
2692,2011-04-27,2,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537,2,15,17,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,24.599999999999998,28.03,83.0,16.997899999999998,0.11764705882352941,0.8823529411764706,Low
2693,2011-04-27,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,23.779999999999998,27.275,88.0,16.997899999999998,0.0,1.0,Low
2694,2011-04-27,2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,3,4,7,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,23.779999999999998,27.275,88.0,19.0012,0.42857142857142855,0.5714285714285714,Low
2695,2011-04-27,2,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239,0,6,6,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,22.96,26.515,94.0,15.001299999999999,0.0,1.0,Low
2696,2011-04-27,2,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,1,16,17,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,22.96,26.515,94.0,16.997899999999998,0.058823529411764705,0.9411764705882353,Low
2697,2011-04-27,2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,5,79,84,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,22.96,26.515,94.0,16.997899999999998,0.05952380952380952,0.9404761904761905,Medium
2698,2011-04-27,2,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836,17,229,246,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,23.779999999999998,27.275,88.0,19.0012,0.06910569105691057,0.9308943089430894,High
2699,2011-04-27,2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,31,413,444,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,23.779999999999998,27.275,88.0,22.0028,0.06981981981981981,0.9301801801801802,Very High
2700,2011-04-27,2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,20,161,181,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,24.599999999999998,27.275,88.0,27.999299999999998,0.11049723756906077,0.8895027624309392,High
2701,2011-04-27,2,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,26,66,92,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,25.419999999999998,28.79,83.0,19.0012,0.2826086956521739,0.717391304347826,Medium
2702,2011-04-27,2,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836,53,103,156,2011,4,Apr,2011-04,Summer,Mist / Cloudy,Wednesday,Working Day,26.240000000000002,29.544999999999998,78.0,19.0012,0.33974358974358976,0.6602564102564102,High
2703,2011-04-27,2,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284,38,135,173,2011,4,Apr,2011-04,Summer,Clear / Partly Cloudy,Wednesday,Working Day,27.060000000000002,30.305,78.0,22.0028,0.21965317919075145,0.7803468208092486,High
